className	displayName	armaCategory	armaType	mass	count	maxLoad	mod	addons
rhssaf_mag_brd_m83_yellow	BRD M83 (Yellow)	Magazine	SmokeShell	10	1	-1	@RHSSAF	rhssaf_c_weapons
rhssaf_mag_brd_m83_green	BRD M83 (Green)	Magazine	SmokeShell	10	1	-1	@RHSSAF	rhssaf_c_weapons
rhssaf_mag_brd_m83_red	BRD M83 (Red)	Magazine	SmokeShell	10	1	-1	@RHSSAF	rhssaf_c_weapons
rhssaf_mag_brd_m83_blue	BRD M83 (Blue)	Magazine	SmokeShell	10	1	-1	@RHSSAF	rhssaf_c_weapons
rhssaf_mag_brd_m83_orange	BRD M83 (Orange)	Magazine	SmokeShell	10	1	-1	@RHSSAF	rhssaf_c_weapons
rhssaf_mag_rshb_p98	RShB P98	Magazine	Grenade	4.2	1	-1	@RHSSAF	rhssaf_c_weapons
rhssaf_mag_brz_m88	BRZ M88	Magazine	SmokeShell	11.54	1	-1	@RHSSAF	rhssaf_c_weapons
rhssaf_mag_brk_m79	BRK M79	Magazine	Grenade	23.54	1	-1	@RHSSAF	rhssaf_c_weapons
uk3cb_aa12_20rnd_12g_buckshot_magazine	12 Gauge Buckshot 20Rnd AA-12 Magazine	Magazine	Artillery	12	20	-1	@3CB Factions	UK3CB_Factions_Weapons2_AA12
uk3cb_aa12_20rnd_12g_slug_magazine	12 Gauge Slug 20Rnd AA-12 Magazine	Magazine	Bullet	12	20	-1	@3CB Factions	UK3CB_Factions_Weapons2_AA12
uk3cb_aa12_20rnd_12g_he_magazine	12 Gauge HE 20Rnd AA-12 Magazine	Magazine	Bullet	12	20	-1	@3CB Factions	UK3CB_Factions_Weapons2_AA12
uk3cb_saiga_10rnd_12g_buckshot_magazine	12 Gauge Buckshot 10Rnd Saiga Magazine	Magazine	Artillery	12	10	-1	@3CB Factions	UK3CB_Factions_Weapons2_Saiga
uk3cb_saiga_10rnd_12g_he_magazine	12 Gauge HE 10Rnd Saiga Magazine	Magazine	Bullet	12	10	-1	@3CB Factions	UK3CB_Factions_Weapons2_Saiga
uk3cb_saiga_10rnd_12g_slug_magazine	12 Gauge Slug 10Rnd Saiga Magazine	Magazine	Bullet	12	10	-1	@3CB Factions	UK3CB_Factions_Weapons2_Saiga
UK3CB_Thompson_30rnd_1143x23_M1911B_Magazine	.45ACP M1911 30rnd (No Tracer)	Magazine	Bullet	17.47	30	-1	@3CB Factions	UK3CB_Factions_Weapons2_TMG
UK3CB_Thompson_30rnd_1143x23_M1911B_Magazine_R	.45ACP M1911 30rnd (3 x Tracer Red)	Magazine	Bullet	17.47	30	-1	@3CB Factions	UK3CB_Factions_Weapons2_TMG
UK3CB_Thompson_30rnd_1143x23_M1911B_Magazine_RT	.45ACP M1911 30rnd Tracer (Red)	Magazine	Bullet	17.47	30	-1	@3CB Factions	UK3CB_Factions_Weapons2_TMG
UK3CB_Thompson_30rnd_1143x23_M1911B_Magazine_G	.45ACP M1911 30rnd (3 x Tracer Green)	Magazine	Bullet	17.47	30	-1	@3CB Factions	UK3CB_Factions_Weapons2_TMG
UK3CB_Thompson_30rnd_1143x23_M1911B_Magazine_GT	.45ACP M1911 30rnd Tracer (Green)	Magazine	Bullet	17.47	30	-1	@3CB Factions	UK3CB_Factions_Weapons2_TMG
UK3CB_Thompson_30rnd_1143x23_M1911B_Magazine_Y	.45ACP M1911 30rnd (3 x Tracer Yellow)	Magazine	Bullet	17.47	30	-1	@3CB Factions	UK3CB_Factions_Weapons2_TMG
UK3CB_Thompson_30rnd_1143x23_M1911B_Magazine_YT	.45ACP M1911 30rnd Tracer (Yellow)	Magazine	Bullet	17.47	30	-1	@3CB Factions	UK3CB_Factions_Weapons2_TMG
UK3CB_Thompson_30rnd_1143x23_M1911B_Magazine_W	.45ACP M1911 30rnd (3 x Tracer White)	Magazine	Bullet	17.47	30	-1	@3CB Factions	UK3CB_Factions_Weapons2_TMG
UK3CB_Thompson_30rnd_1143x23_M1911B_Magazine_WT	.45ACP M1911 30rnd Tracer (White)	Magazine	Bullet	17.47	30	-1	@3CB Factions	UK3CB_Factions_Weapons2_TMG
UK3CB_Thompson_20rnd_1143x23_M1911B_Magazine	.45ACP M1911 20rnd (No Tracer)	Magazine	Bullet	11.65	20	-1	@3CB Factions	UK3CB_Factions_Weapons2_TMG
UK3CB_Thompson_20rnd_1143x23_M1911B_Magazine_R	.45ACP M1911 20rnd (3 x Tracer Red)	Magazine	Bullet	11.65	20	-1	@3CB Factions	UK3CB_Factions_Weapons2_TMG
UK3CB_Thompson_20rnd_1143x23_M1911B_Magazine_RT	.45ACP M1911 20rnd Tracer (Red)	Magazine	Bullet	11.65	20	-1	@3CB Factions	UK3CB_Factions_Weapons2_TMG
UK3CB_Thompson_20rnd_1143x23_M1911B_Magazine_G	.45ACP M1911 20rnd (3 x Tracer Green)	Magazine	Bullet	11.65	20	-1	@3CB Factions	UK3CB_Factions_Weapons2_TMG
UK3CB_Thompson_20rnd_1143x23_M1911B_Magazine_GT	.45ACP M1911 20rnd Tracer (Green)	Magazine	Bullet	11.65	20	-1	@3CB Factions	UK3CB_Factions_Weapons2_TMG
UK3CB_Thompson_20rnd_1143x23_M1911B_Magazine_Y	.45ACP M1911 20rnd (3 x Tracer Yellow)	Magazine	Bullet	11.65	20	-1	@3CB Factions	UK3CB_Factions_Weapons2_TMG
UK3CB_Thompson_20rnd_1143x23_M1911B_Magazine_YT	.45ACP M1911 20rnd Tracer (Yellow)	Magazine	Bullet	11.65	20	-1	@3CB Factions	UK3CB_Factions_Weapons2_TMG
UK3CB_Thompson_20rnd_1143x23_M1911B_Magazine_W	.45ACP M1911 20rnd (3 x Tracer White)	Magazine	Bullet	11.65	20	-1	@3CB Factions	UK3CB_Factions_Weapons2_TMG
UK3CB_Thompson_20rnd_1143x23_M1911B_Magazine_WT	.45ACP M1911 20rnd Tracer (White)	Magazine	Bullet	11.65	20	-1	@3CB Factions	UK3CB_Factions_Weapons2_TMG
UK3CB_Thompson_50rnd_1143x23_M1911B_Magazine	.45ACP M1911 50rnd (No Tracer)	Magazine	Bullet	29.12	50	-1	@3CB Factions	UK3CB_Factions_Weapons2_TMG
UK3CB_Thompson_50rnd_1143x23_M1911B_Magazine_R	.45ACP M1911 50rnd (3 x Tracer Red)	Magazine	Bullet	29.12	50	-1	@3CB Factions	UK3CB_Factions_Weapons2_TMG
UK3CB_Thompson_50rnd_1143x23_M1911B_Magazine_RT	.45ACP M1911 50rnd Tracer (Red)	Magazine	Bullet	29.12	50	-1	@3CB Factions	UK3CB_Factions_Weapons2_TMG
UK3CB_Thompson_50rnd_1143x23_M1911B_Magazine_G	.45ACP M1911 50rnd (3 x Tracer Green)	Magazine	Bullet	29.12	50	-1	@3CB Factions	UK3CB_Factions_Weapons2_TMG
UK3CB_Thompson_50rnd_1143x23_M1911B_Magazine_GT	.45ACP M1911 50rnd Tracer (Green)	Magazine	Bullet	29.12	50	-1	@3CB Factions	UK3CB_Factions_Weapons2_TMG
UK3CB_Thompson_50rnd_1143x23_M1911B_Magazine_Y	.45ACP M1911 50rnd (3 x Tracer Yellow)	Magazine	Bullet	29.12	50	-1	@3CB Factions	UK3CB_Factions_Weapons2_TMG
UK3CB_Thompson_50rnd_1143x23_M1911B_Magazine_YT	.45ACP M1911 50rnd Tracer (Yellow)	Magazine	Bullet	29.12	50	-1	@3CB Factions	UK3CB_Factions_Weapons2_TMG
UK3CB_Thompson_50rnd_1143x23_M1911B_Magazine_W	.45ACP M1911 50rnd (3 x Tracer White)	Magazine	Bullet	29.12	50	-1	@3CB Factions	UK3CB_Factions_Weapons2_TMG
UK3CB_Thompson_50rnd_1143x23_M1911B_Magazine_WT	.45ACP M1911 50rnd Tracer (White)	Magazine	Bullet	29.12	50	-1	@3CB Factions	UK3CB_Factions_Weapons2_TMG
UK3CB_ACR_30rnd_556x45	30rnd ACR (No Tracer)	Magazine	Bullet	9.35	30	-1	@3CB Factions	UK3CB_Factions_Weapons_ACR
UK3CB_ACR_30rnd_556x45_R	30rnd ACR (1 x Red Tracer)	Magazine	Bullet	9.35	30	-1	@3CB Factions	UK3CB_Factions_Weapons_ACR
UK3CB_ACR_30rnd_556x45_RT	30rnd ACR Tracer (Red)	Magazine	Bullet	9.35	30	-1	@3CB Factions	UK3CB_Factions_Weapons_ACR
UK3CB_ACR_30rnd_556x45_G	30rnd ACR (1 x Green Tracer)	Magazine	Bullet	9.35	30	-1	@3CB Factions	UK3CB_Factions_Weapons_ACR
UK3CB_ACR_30rnd_556x45_GT	30rnd ACR Tracer (Green)	Magazine	Bullet	9.35	30	-1	@3CB Factions	UK3CB_Factions_Weapons_ACR
UK3CB_ACR_30rnd_556x45_Y	30rnd ACR (1 x Yellow Tracer)	Magazine	Bullet	9.35	30	-1	@3CB Factions	UK3CB_Factions_Weapons_ACR
UK3CB_ACR_30rnd_556x45_YT	30rnd ACR Tracer (Yellow)	Magazine	Bullet	9.35	30	-1	@3CB Factions	UK3CB_Factions_Weapons_ACR
UK3CB_ACR_30rnd_556x45_W	30rnd ACR (1 x White Tracer)	Magazine	Bullet	9.35	30	-1	@3CB Factions	UK3CB_Factions_Weapons_ACR
UK3CB_ACR_30rnd_556x45_WT	30rnd ACR Tracer (White)	Magazine	Bullet	9.35	30	-1	@3CB Factions	UK3CB_Factions_Weapons_ACR
UK3CB_AR10_20rnd_762x51	20rnd AR10 M80 (No Tracer)	Magazine	Bullet	16.24	20	-1	@3CB Factions	UK3CB_Factions_Weapons_AR10
UK3CB_AR10_20rnd_762x51_R	20rnd AR10 M80 (3 x Red Tracer)	Magazine	Bullet	16.24	20	-1	@3CB Factions	UK3CB_Factions_Weapons_AR10
UK3CB_AR10_20rnd_762x51_RT	20rnd AR10 M62 Tracer (Red)	Magazine	Bullet	16.24	20	-1	@3CB Factions	UK3CB_Factions_Weapons_AR10
UK3CB_AR10_20rnd_762x51_Y	20rnd AR10 M80 (3 x Yellow Tracer)	Magazine	Bullet	16.24	20	-1	@3CB Factions	UK3CB_Factions_Weapons_AR10
UK3CB_AR10_20rnd_762x51_YT	20rnd AR10 M62 Tracer (Yellow)	Magazine	Bullet	16.24	20	-1	@3CB Factions	UK3CB_Factions_Weapons_AR10
UK3CB_AR10_20rnd_762x51_G	20rnd AR10 M80 (3 x Green Tracer)	Magazine	Bullet	16.24	20	-1	@3CB Factions	UK3CB_Factions_Weapons_AR10
UK3CB_AR10_20rnd_762x51_GT	20rnd AR10 M62 Tracer (Green)	Magazine	Bullet	16.24	20	-1	@3CB Factions	UK3CB_Factions_Weapons_AR10
UK3CB_AR10_20rnd_762x51_W	20rnd AR10 M80 (3 x White Tracer)	Magazine	Bullet	16.24	20	-1	@3CB Factions	UK3CB_Factions_Weapons_AR10
UK3CB_AR10_20rnd_762x51_WT	20rnd AR10 M62 Tracer (White)	Magazine	Bullet	16.24	20	-1	@3CB Factions	UK3CB_Factions_Weapons_AR10
UK3CB_AUG_30Rnd_556x45_Magazine	30rnd Steyr Aug M855 (No Tracer)	Magazine	Bullet	9.35	30	-1	@3CB Factions	UK3CB_Factions_Weapons_AUG
UK3CB_AUG_30Rnd_556x45_Magazine_R	30rnd Steyr Aug M855 (3 x Red Tracer)	Magazine	Bullet	9.35	30	-1	@3CB Factions	UK3CB_Factions_Weapons_AUG
UK3CB_AUG_30Rnd_556x45_Magazine_RT	30rnd Steyr Aug M856 Tracer (Red)	Magazine	Bullet	9.35	30	-1	@3CB Factions	UK3CB_Factions_Weapons_AUG
UK3CB_AUG_30Rnd_556x45_Magazine_Y	30rnd Steyr Aug M855 (3 x Yellow Tracer)	Magazine	Bullet	9.35	30	-1	@3CB Factions	UK3CB_Factions_Weapons_AUG
UK3CB_AUG_30Rnd_556x45_Magazine_YT	30rnd Steyr Aug M856 Tracer (Yellow)	Magazine	Bullet	9.35	30	-1	@3CB Factions	UK3CB_Factions_Weapons_AUG
UK3CB_AUG_30Rnd_556x45_Magazine_G	30rnd Steyr Aug M855 (3 x Green Tracer)	Magazine	Bullet	9.35	30	-1	@3CB Factions	UK3CB_Factions_Weapons_AUG
UK3CB_AUG_30Rnd_556x45_Magazine_GT	30rnd Steyr Aug M856 Tracer (Green)	Magazine	Bullet	9.35	30	-1	@3CB Factions	UK3CB_Factions_Weapons_AUG
UK3CB_AUG_30Rnd_556x45_Magazine_W	30rnd Steyr Aug M855 (3 x White Tracer)	Magazine	Bullet	9.35	30	-1	@3CB Factions	UK3CB_Factions_Weapons_AUG
UK3CB_AUG_30Rnd_556x45_Magazine_WT	30rnd Steyr Aug M856 Tracer (White)	Magazine	Bullet	9.35	30	-1	@3CB Factions	UK3CB_Factions_Weapons_AUG
UK3CB_AUG_42Rnd_556x45_Magazine	42rnd Steyr Aug M855 (No Tracer)	Magazine	Bullet	12	42	-1	@3CB Factions	UK3CB_Factions_Weapons_AUG
UK3CB_AUG_42Rnd_556x45_Magazine_R	42rnd Steyr Aug M855 (3 x Red Tracer)	Magazine	Bullet	12	42	-1	@3CB Factions	UK3CB_Factions_Weapons_AUG
UK3CB_AUG_42Rnd_556x45_Magazine_RT	42rnd Steyr Aug M856 Tracer (Red)	Magazine	Bullet	12	42	-1	@3CB Factions	UK3CB_Factions_Weapons_AUG
UK3CB_AUG_42Rnd_556x45_Magazine_Y	42rnd Steyr Aug M855 (3 x Yellow Tracer)	Magazine	Bullet	12	42	-1	@3CB Factions	UK3CB_Factions_Weapons_AUG
UK3CB_AUG_42Rnd_556x45_Magazine_YT	42rnd Steyr Aug M856 Tracer (Yellow)	Magazine	Bullet	12	42	-1	@3CB Factions	UK3CB_Factions_Weapons_AUG
UK3CB_AUG_42Rnd_556x45_Magazine_G	42rnd Steyr Aug M855 (3 x Green Tracer)	Magazine	Bullet	12	42	-1	@3CB Factions	UK3CB_Factions_Weapons_AUG
UK3CB_AUG_42Rnd_556x45_Magazine_GT	42rnd Steyr Aug M856 Tracer (Green)	Magazine	Bullet	12	42	-1	@3CB Factions	UK3CB_Factions_Weapons_AUG
UK3CB_AUG_42Rnd_556x45_Magazine_W	42rnd Steyr Aug M855 (3 x White Tracer)	Magazine	Bullet	12	42	-1	@3CB Factions	UK3CB_Factions_Weapons_AUG
UK3CB_AUG_42Rnd_556x45_Magazine_WT	42rnd Steyr Aug M856 Tracer (White)	Magazine	Bullet	12	42	-1	@3CB Factions	UK3CB_Factions_Weapons_AUG
UK3CB_AUG_25Rnd_9x19mm_Magazine	25rnd Steyr Aug 9x19mm	Magazine	Bullet	12.8	25	-1	@3CB Factions	UK3CB_Factions_Weapons_AUG
uk3cb_carlg_m45_36rnd_magazine	36rnd CG M45 9mm (No Tracer)	Magazine	Bullet	8	36	-1	@3CB Factions	UK3CB_Factions_Weapons_CGM45
uk3cb_carlg_m45_36rnd_magazine_R	36rnd CG M45 9mm (3 x Red Tracer)	Magazine	Bullet	8	36	-1	@3CB Factions	UK3CB_Factions_Weapons_CGM45
uk3cb_carlg_m45_36rnd_magazine_RT	36rnd CG M45 9mm Tracer (Red)	Magazine	Bullet	8	36	-1	@3CB Factions	UK3CB_Factions_Weapons_CGM45
uk3cb_carlg_m45_36rnd_magazine_Y	36rnd CG M45 9mm (3 x Yellow Tracer)	Magazine	Bullet	8	36	-1	@3CB Factions	UK3CB_Factions_Weapons_CGM45
uk3cb_carlg_m45_36rnd_magazine_YT	36rnd CG M45 9mm Tracer (Yellow)	Magazine	Bullet	8	36	-1	@3CB Factions	UK3CB_Factions_Weapons_CGM45
uk3cb_carlg_m45_36rnd_magazine_G	36rnd CG M45 9mm (3 x Green Tracer)	Magazine	Bullet	8	36	-1	@3CB Factions	UK3CB_Factions_Weapons_CGM45
uk3cb_carlg_m45_36rnd_magazine_GT	36rnd CG M45 9mm Tracer (Green)	Magazine	Bullet	8	36	-1	@3CB Factions	UK3CB_Factions_Weapons_CGM45
uk3cb_carlg_m45_36rnd_magazine_W	36rnd CG M45 9mm (3 x White Tracer)	Magazine	Bullet	8	36	-1	@3CB Factions	UK3CB_Factions_Weapons_CGM45
uk3cb_carlg_m45_36rnd_magazine_WT	36rnd CG M45 9mm Tracer (White)	Magazine	Bullet	8	36	-1	@3CB Factions	UK3CB_Factions_Weapons_CGM45
UK3CB_FAMAS_25rnd_556x45	25rnd FAMAS F1 SS109 (No Tracer)	Magazine	Bullet	8.5	25	-1	@3CB Factions	UK3CB_Factions_Weapons_FAMAS
UK3CB_FAMAS_25rnd_556x45_R	25rnd FAMAS F1 SS109 (3 x Red Tracer)	Magazine	Bullet	8.5	25	-1	@3CB Factions	UK3CB_Factions_Weapons_FAMAS
UK3CB_FAMAS_25rnd_556x45_RT	25rnd FAMAS F1 SS109 Tracer (Red)	Magazine	Bullet	8.5	25	-1	@3CB Factions	UK3CB_Factions_Weapons_FAMAS
UK3CB_FAMAS_25rnd_556x45_G	25rnd FAMAS F1 SS109 (3 x Green Tracer)	Magazine	Bullet	8.5	25	-1	@3CB Factions	UK3CB_Factions_Weapons_FAMAS
UK3CB_FAMAS_25rnd_556x45_GT	25rnd FAMAS F1 SS109 Tracer (Green)	Magazine	Bullet	8.5	25	-1	@3CB Factions	UK3CB_Factions_Weapons_FAMAS
UK3CB_FAMAS_25rnd_556x45_Y	25rnd FAMAS F1 SS109 (3 x Yellow Tracer)	Magazine	Bullet	8.5	25	-1	@3CB Factions	UK3CB_Factions_Weapons_FAMAS
UK3CB_FAMAS_25rnd_556x45_YT	25rnd FAMAS F1 SS109 Tracer (Yellow)	Magazine	Bullet	8.5	25	-1	@3CB Factions	UK3CB_Factions_Weapons_FAMAS
UK3CB_FAMAS_25rnd_556x45_W	25rnd FAMAS F1 SS109 (3 x White Tracer)	Magazine	Bullet	8.5	25	-1	@3CB Factions	UK3CB_Factions_Weapons_FAMAS
UK3CB_FAMAS_25rnd_556x45_WT	25rnd FAMAS F1 SS109 Tracer (White)	Magazine	Bullet	8.5	25	-1	@3CB Factions	UK3CB_Factions_Weapons_FAMAS
UK3CB_FNFAL_20rnd_762x51	20rnd FNFAL M80 (No Tracer)	Magazine	Bullet	16.24	20	-1	@3CB Factions	UK3CB_Factions_Weapons_FNFAL
UK3CB_FNFAL_20rnd_762x51_R	20rnd FNFAL M80 (2 x Red Tracer)	Magazine	Bullet	16.24	20	-1	@3CB Factions	UK3CB_Factions_Weapons_FNFAL
UK3CB_FNFAL_20rnd_762x51_RT	20rnd FNFAL M62 Tracer (Red)	Magazine	Bullet	16.24	20	-1	@3CB Factions	UK3CB_Factions_Weapons_FNFAL
UK3CB_FNFAL_20rnd_762x51_Y	20rnd FNFAL M80 (2 x Yellow Tracer)	Magazine	Bullet	16.24	20	-1	@3CB Factions	UK3CB_Factions_Weapons_FNFAL
UK3CB_FNFAL_20rnd_762x51_YT	20rnd FNFAL M62 Tracer (Yellow)	Magazine	Bullet	16.24	20	-1	@3CB Factions	UK3CB_Factions_Weapons_FNFAL
UK3CB_FNFAL_20rnd_762x51_G	20rnd FNFAL M80 (2 x Green Tracer)	Magazine	Bullet	16.24	20	-1	@3CB Factions	UK3CB_Factions_Weapons_FNFAL
UK3CB_FNFAL_20rnd_762x51_GT	20rnd FNFAL M62 Tracer (Green)	Magazine	Bullet	16.24	20	-1	@3CB Factions	UK3CB_Factions_Weapons_FNFAL
UK3CB_FNFAL_20rnd_762x51_W	20rnd FNFAL M80 (2 x White Tracer)	Magazine	Bullet	16.24	20	-1	@3CB Factions	UK3CB_Factions_Weapons_FNFAL
UK3CB_FNFAL_20rnd_762x51_WT	20rnd FNFAL M62 Tracer (White)	Magazine	Bullet	16.24	20	-1	@3CB Factions	UK3CB_Factions_Weapons_FNFAL
UK3CB_FNFAL_30rnd_762x51	30rnd FNFAL M80 (No Tracer)	Magazine	Bullet	24	30	-1	@3CB Factions	UK3CB_Factions_Weapons_FNFAL
UK3CB_FNFAL_30rnd_762x51_R	30rnd FNFAL M80 (2 x Red Tracer)	Magazine	Bullet	24	30	-1	@3CB Factions	UK3CB_Factions_Weapons_FNFAL
UK3CB_FNFAL_30rnd_762x51_RT	30rnd FNFAL M62 Tracer (Red)	Magazine	Bullet	24	30	-1	@3CB Factions	UK3CB_Factions_Weapons_FNFAL
UK3CB_FNFAL_30rnd_762x51_Y	30rnd FNFAL M80 (2 x Yellow Tracer)	Magazine	Bullet	24	30	-1	@3CB Factions	UK3CB_Factions_Weapons_FNFAL
UK3CB_FNFAL_30rnd_762x51_YT	30rnd FNFAL M62 Tracer (Yellow)	Magazine	Bullet	24	30	-1	@3CB Factions	UK3CB_Factions_Weapons_FNFAL
UK3CB_FNFAL_30rnd_762x51_G	30rnd FNFAL M80 (2 x Green Tracer)	Magazine	Bullet	24	30	-1	@3CB Factions	UK3CB_Factions_Weapons_FNFAL
UK3CB_FNFAL_30rnd_762x51_GT	30rnd FNFAL M62 Tracer (Green)	Magazine	Bullet	24	30	-1	@3CB Factions	UK3CB_Factions_Weapons_FNFAL
UK3CB_FNFAL_30rnd_762x51_W	30rnd FNFAL M80 (2 x White Tracer)	Magazine	Bullet	24	30	-1	@3CB Factions	UK3CB_Factions_Weapons_FNFAL
UK3CB_FNFAL_30rnd_762x51_WT	30rnd FNFAL M62 Tracer (White)	Magazine	Bullet	24	30	-1	@3CB Factions	UK3CB_Factions_Weapons_FNFAL
UK3CB_G36_30rnd_556x45	30rnd HK G36 M855 (No Tracer)	Magazine	Bullet	8	30	-1	@3CB Factions	UK3CB_Factions_Weapons_G36
UK3CB_G36_30rnd_556x45_R	30rnd HK G36 M855 (3 x Red Tracer)	Magazine	Bullet	8	30	-1	@3CB Factions	UK3CB_Factions_Weapons_G36
UK3CB_G36_30rnd_556x45_RT	30rnd HK G36 M856 Tracer (Red)	Magazine	Bullet	8	30	-1	@3CB Factions	UK3CB_Factions_Weapons_G36
UK3CB_G36_30rnd_556x45_G	30rnd HK G36 M855 (3 x Green Tracer)	Magazine	Bullet	8	30	-1	@3CB Factions	UK3CB_Factions_Weapons_G36
UK3CB_G36_30rnd_556x45_GT	30rnd HK G36 M856 Tracer (Green)	Magazine	Bullet	8	30	-1	@3CB Factions	UK3CB_Factions_Weapons_G36
UK3CB_G36_30rnd_556x45_Y	30rnd HK G36 M855 (3 x Yellow Tracer)	Magazine	Bullet	8	30	-1	@3CB Factions	UK3CB_Factions_Weapons_G36
UK3CB_G36_30rnd_556x45_YT	30rnd HK G36 M856 Tracer (Yellow)	Magazine	Bullet	8	30	-1	@3CB Factions	UK3CB_Factions_Weapons_G36
UK3CB_G36_30rnd_556x45_W	30rnd HK G36 M855 (3 x White Tracer)	Magazine	Bullet	8	30	-1	@3CB Factions	UK3CB_Factions_Weapons_G36
UK3CB_G36_30rnd_556x45_WT	30rnd HK G36 M856 Tracer (White)	Magazine	Bullet	8	30	-1	@3CB Factions	UK3CB_Factions_Weapons_G36
UK3CB_G36_100rnd_556x45	100rnd HK G36 M855 (No Tracer)	Magazine	Bullet	34.65	100	-1	@3CB Factions	UK3CB_Factions_Weapons_G36
UK3CB_G36_100rnd_556x45_R	100rnd HK G36 M855 (3 x Red Tracer)	Magazine	Bullet	34.65	100	-1	@3CB Factions	UK3CB_Factions_Weapons_G36
UK3CB_G36_100rnd_556x45_RT	100rnd HK G36 M856 Tracer (Red)	Magazine	Bullet	34.65	100	-1	@3CB Factions	UK3CB_Factions_Weapons_G36
UK3CB_G36_100rnd_556x45_G	100rnd HK G36 M855 (3 x Green Tracer)	Magazine	Bullet	34.65	100	-1	@3CB Factions	UK3CB_Factions_Weapons_G36
UK3CB_G36_100rnd_556x45_GT	100rnd HK G36 M856 Tracer (Green)	Magazine	Bullet	34.65	100	-1	@3CB Factions	UK3CB_Factions_Weapons_G36
UK3CB_G36_100rnd_556x45_Y	100rnd HK G36 M855 (3 x Yellow Tracer)	Magazine	Bullet	34.65	100	-1	@3CB Factions	UK3CB_Factions_Weapons_G36
UK3CB_G36_100rnd_556x45_YT	100rnd HK G36 M856 Tracer (Yellow)	Magazine	Bullet	34.65	100	-1	@3CB Factions	UK3CB_Factions_Weapons_G36
UK3CB_G36_100rnd_556x45_W	100rnd HK G36 M855 (3 x White Tracer)	Magazine	Bullet	34.65	100	-1	@3CB Factions	UK3CB_Factions_Weapons_G36
UK3CB_G36_100rnd_556x45_WT	100rnd HK G36 M856 Tracer (White)	Magazine	Bullet	34.65	100	-1	@3CB Factions	UK3CB_Factions_Weapons_G36
UK3CB_G3_20rnd_762x51	20rnd G3 M80 (No Tracer)	Magazine	Bullet	16.24	20	-1	@3CB Factions	UK3CB_Factions_Weapons_G3
UK3CB_G3_20rnd_762x51_R	20rnd G3 M80 (1 x Red Tracer)	Magazine	Bullet	16.24	20	-1	@3CB Factions	UK3CB_Factions_Weapons_G3
UK3CB_G3_20rnd_762x51_RT	20rnd G3 M62 Tracer (Red)	Magazine	Bullet	20	20	-1	@3CB Factions	UK3CB_Factions_Weapons_G3
UK3CB_G3_20rnd_762x51_G	20rnd G3 M80 (1 x Green Tracer)	Magazine	Bullet	16.24	20	-1	@3CB Factions	UK3CB_Factions_Weapons_G3
UK3CB_G3_20rnd_762x51_GT	20rnd G3 M62 Tracer (Green)	Magazine	Bullet	20	20	-1	@3CB Factions	UK3CB_Factions_Weapons_G3
UK3CB_G3_20rnd_762x51_Y	20rnd G3 M80 (1 x Yellow Tracer)	Magazine	Bullet	16.24	20	-1	@3CB Factions	UK3CB_Factions_Weapons_G3
UK3CB_G3_20rnd_762x51_YT	20rnd G3 M62 Tracer (Yellow)	Magazine	Bullet	20	20	-1	@3CB Factions	UK3CB_Factions_Weapons_G3
UK3CB_G3_20rnd_762x51_W	20rnd G3 M80 (1 x White Tracer)	Magazine	Bullet	16.24	20	-1	@3CB Factions	UK3CB_Factions_Weapons_G3
UK3CB_G3_20rnd_762x51_WT	20rnd G3 M62 Tracer (White)	Magazine	Bullet	16.24	20	-1	@3CB Factions	UK3CB_Factions_Weapons_G3
UK3CB_G3_50rnd_762x51	50rnd G3 M80 (No Tracer)	Magazine	Bullet	25.41	50	-1	@3CB Factions	UK3CB_Factions_Weapons_G3
UK3CB_G3_50rnd_762x51_R	50rnd G3 M80 (3 x Red Tracer)	Magazine	Bullet	25.41	50	-1	@3CB Factions	UK3CB_Factions_Weapons_G3
UK3CB_G3_50rnd_762x51_RM	50rnd G3 M80/M62 Mixed (Red)	Magazine	Bullet	25.41	50	-1	@3CB Factions	UK3CB_Factions_Weapons_G3
UK3CB_G3_50rnd_762x51_RT	50rnd G3 M62 Tracer (Red)	Magazine	Bullet	25.41	50	-1	@3CB Factions	UK3CB_Factions_Weapons_G3
UK3CB_G3_50rnd_762x51_Y	50rnd G3 M80 (3 x Yellow Tracer)	Magazine	Bullet	25.41	50	-1	@3CB Factions	UK3CB_Factions_Weapons_G3
UK3CB_G3_50rnd_762x51_YM	50rnd G3 M80/M62 Mixed (Yellow)	Magazine	Bullet	25.41	50	-1	@3CB Factions	UK3CB_Factions_Weapons_G3
UK3CB_G3_50rnd_762x51_YT	50rnd G3 M62 Tracer (Yellow)	Magazine	Bullet	25.41	50	-1	@3CB Factions	UK3CB_Factions_Weapons_G3
UK3CB_G3_50rnd_762x51_G	50rnd G3 M80 (3 x Green Tracer)	Magazine	Bullet	25.41	50	-1	@3CB Factions	UK3CB_Factions_Weapons_G3
UK3CB_G3_50rnd_762x51_GM	50rnd G3 M80/M62 Mixed (Green)	Magazine	Bullet	25.41	50	-1	@3CB Factions	UK3CB_Factions_Weapons_G3
UK3CB_G3_50rnd_762x51_GT	50rnd G3 M62 Tracer (Green)	Magazine	Bullet	25.41	50	-1	@3CB Factions	UK3CB_Factions_Weapons_G3
UK3CB_G3_50rnd_762x51_W	50rnd G3 M80 (3 x White Tracer)	Magazine	Bullet	25.41	50	-1	@3CB Factions	UK3CB_Factions_Weapons_G3
